"2017-04-19 08:45",2194174.72
"2017-04-19 09:00",2194261.50
"2017-04-19 09:15",2194351.10
"2017-04-19 09:30",2194443.52
"2017-04-19 09:45",2194539.26
"2017-04-19 10:00",2194638.08
"2017-04-19 10:15",2194737.15
"2017-04-19 10:30",2194838.02
"2017-04-19 10:45",2194940.42
"2017-04-19 11:00",2195041.54
"2017-04-19 11:15",2195143.17
"2017-04-19 11:30",2195241.47
"2017-04-19 11:45",2195326.72
"2017-04-19 12:00",2195414.78
"2017-04-19 12:15",2195513.86
"2017-04-19 12:30",2195611.14
"2017-04-19 12:45",2195709.18
"2017-04-19 13:00",2195807.49
"2017-04-19 13:15",2195899.39
"2017-04-19 13:30",2195991.30
"2017-04-19 13:45",2196090.11
"2017-04-19 14:00",2196172.54
"2017-04-19 14:15",2196253.44
"2017-04-19 14:30",2196330.50
"2017-04-19 14:45",2196364.03
"2017-04-19 15:00",2196364.03
"2017-04-19 15:15",2196364.03
"2017-04-19 15:30",2196364.03
"2017-04-19 15:45",2196364.03
"2017-04-19 16:00",2196364.03
"2017-04-19 16:15",2196364.03
"2017-04-19 16:30",2196364.03
"2017-04-19 16:45",2196364.03
"2017-04-19 17:00",2196364.03
"2017-04-19 17:15",2196364.03
"2017-04-19 17:30",2196364.03
"2017-04-19 17:45",2196364.03
"2017-04-19 18:00",2196364.03
"2017-04-19 18:15",2196364.03
"2017-04-19 18:30",2196364.03
"2017-04-19 18:45",2196364.03
"2017-04-19 19:00",2196364.03
"2017-04-19 19:15",2196364.03
"2017-04-19 19:30",2196364.03
"2017-04-19 19:45",2196364.03
"2017-04-19 20:00",2196364.03
"2017-04-19 20:15",2196364.03
"2017-04-19 20:30",2196364.03
"2017-04-19 20:45",2196364.03
"2017-04-19 21:00",2196364.03
"2017-04-19 21:15",2196364.03
"2017-04-19 21:30",2196364.03
"2017-04-19 21:45",2196364.29
"2017-04-19 22:00",2196408.32
"2017-04-19 22:15",2196461.57
"2017-04-19 22:30",2196515.33
"2017-04-19 22:45",2196586.24
"2017-04-19 23:00",2196668.42
"2017-04-19 23:15",2196744.96
"2017-04-19 23:30",2196816.64
"2017-04-19 23:45",2196885.50
"2017-04-20 00:00",2196954.11
"2017-04-20 00:15",2197023.74
"2017-04-20 00:30",2197095.17
"2017-04-20 00:45",2197171.46
"2017-04-20 01:00",2197254.91
"2017-04-20 01:15",2197332.74
"2017-04-20 01:30",2197402.88
"2017-04-20 01:45",2197475.07
"2017-04-20 02:00",2197563.90
"2017-04-20 02:15",2197636.10
"2017-04-20 02:30",2197700.86
"2017-04-20 02:45",2197764.86
"2017-04-20 03:00",2197828.61
"2017-04-20 03:15",2197892.35
"2017-04-20 03:30",2197956.61
"2017-04-20 03:45",2198036.22
"2017-04-20 04:00",2198116.35
"2017-04-20 04:15",2198179.07
"2017-04-20 04:30",2198242.30
"2017-04-20 04:45",2198305.54
"2017-04-20 05:00",2198368.77
"2017-04-20 05:15",2198429.44
"2017-04-20 05:30",2198489.34
"2017-04-20 05:45",2198549.25
"2017-04-20 06:00",2198607.62
"2017-04-20 06:15",2198665.22
"2017-04-20 06:30",2198723.33
"2017-04-20 06:45",2198781.95
"2017-04-20 07:00",2198838.53
"2017-04-20 07:15",2198895.62
"2017-04-20 07:30",2198952.96
"2017-04-20 07:45",2199012.10
"2017-04-20 08:00",2199072.26
"2017-04-20 08:15",2199133.44
"2017-04-20 08:30",2199194.62
"2017-04-20 08:45",2199256.32
"2017-04-20 09:00",2199329.02
"2017-04-20 09:15",2199416.32
"2017-04-20 09:30",2199508.48
"2017-04-20 09:45",2199597.57
"2017-04-20 10:00",2199669.76
"2017-04-20 10:15",2199746.82
"2017-04-20 10:30",2199840.00
"2017-04-20 10:45",2199940.61
"2017-04-20 11:00",2200042.24
"2017-04-20 11:15",2200151.04
"2017-04-20 11:30",2200259.07
"2017-04-20 11:45",2200368.13
"2017-04-20 12:00",2200477.70
"2017-04-20 12:15",2200589.06
"2017-04-20 12:30",2200701.70
"2017-04-20 12:45",2200813.82
"2017-04-20 13:00",2200924.93
"2017-04-20 13:15",2201036.80
"2017-04-20 13:30",2201144.32
"2017-04-20 13:45",2201232.38
"2017-04-20 14:00",2201317.38
"2017-04-20 14:15",2201402.37
"2017-04-20 14:30",2201489.41
"2017-04-20 14:45",2201597.70
"2017-04-20 15:00",2201711.87
"2017-04-20 15:15",2201826.05
"2017-04-20 15:30",2201940.99
"2017-04-20 15:45",2202056.45
"2017-04-20 16:00",2202165.50
"2017-04-20 16:15",2202255.10
"2017-04-20 16:30",2202344.70
"2017-04-20 16:45",2202407.94
"2017-04-20 17:00",2202489.60
"2017-04-20 17:15",2202578.18
"2017-04-20 17:30",2202664.70
"2017-04-20 17:45",2202761.22
"2017-04-20 18:00",2202863.62
"2017-04-20 18:15",2202947.33
"2017-04-20 18:30",2203029.50
"2017-04-20 18:45",2203118.34
"2017-04-20 19:00",2203225.86
"2017-04-20 19:15",2203333.12
"2017-04-20 19:30",2203423.23
"2017-04-20 19:45",2203503.62
